tsne_1,tsne_2,solubility,molecule_id
-21.858723,11.980466,-5.133233,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3
-7.708239,77.09009,-4.987826,COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccccc2
51.234226,-66.3106,-5.0237546,[O--].[O--].[O--].[Sb+3].[Sb+3]
43.716427,40.745964,-4.9755135,Nc1nc(N)nc(N)n1.O=C2NC(=O)NC(=O)N2
36.438374,-79.96022,-5.1553473,[Zn++].[Zn++].[Zn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O
-12.284263,81.93013,-4.9372096,[O-][N+](=O)c1ccccc1c2ccc(Cl)cc2
-9.241673,-62.382782,-4.9417915,CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2
0.9507457,-26.287746,-3.4351685,[Mo].CCCCC(CC)C([O-])=O
-47.5227,37.332966,-5.0452642,Nc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
-58.7468,-28.414968,-5.0826,CCCCCCOC(=O)CCCCC(=O)OCCCCCC
-55.01482,-32.010777,-5.3942866,CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC
39.935944,67.62281,-5.306583,[Sr++].Cc1c(Cl)cc(cc1[S](O)(=O)=O)N=Nc2c([O-])c(cc3ccccc23)C([O-])=O
-19.599665,-63.415565,-5.0226026,CC1CCC(CC2=C1CCC2C)C(C)(C)OC(C)=O
-41.021816,-46.414215,-5.056118,CCCCC(CC)CCCCCC(C)CCCC(O)=O
-34.501076,-38.270535,-4.9530597,CC(C)CCCC(C)CCCC(C)(O)C#C
55.171745,-70.60833,-4.7986507,[Gd]
9.547318,-70.220375,-4.9542966,FC(F)=C(F)OC(F)(F)C(F)(F)F
3.714731,-77.04472,-4.688327,CC(=C)CC(C)(C)C
-84.10295,-10.6756,-5.0876627,CC(=C)CC(C)(C)C.N(c1ccccc1)c2ccccc2
29.780624,-25.220318,-5.1305146,[Na+].[Mg++].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O
-42.76555,-18.891544,-5.1145687,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C
-33.157898,-45.296955,-4.959306,CCCCCCC(CCCC)C(O)=O
-53.86921,-0.77927744,-5.054394,CCCCC(CC)COC(=O)c1ccc(N)cc1
-36.56284,-39.65304,-5.463097,[Ca++].CCCCCCC(O)CCCCCCCCCCC([O-])=O.CCCCCCC(O)CCCCCCCCCCC([O-])=O
-46.09689,-44.114075,-5.4407873,[Ca++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O
-51.12275,-21.709679,-5.1898813,CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C
-42.109932,55.904804,-5.0237765,ClC1=C(Cl)C(=O)c2ccccc2C1=O
-6.6237345,-75.49104,-5.4383707,CC1=CCC2CC1C2(C)C.CC3(C)OC4(C)CCC3CC4.CC5(C)C6CCC(C6)C5=C.CC7(C)C8CCC7(C)C(=O)C8
-13.561174,32.25098,-5.1765103,[Na+].COc1ccccc1NC(=O)c2cc3ccccc3cc2[O-]
-15.67604,-91.79921,-4.786383,O=[Cd]
-82.72937,-4.639771,-5.043933,Clc1ccccc1C(Cl)(Cl)Cl
-34.56001,-41.340076,-4.9857583,CCCCCCCCCCOC(C)=O
-34.35646,-32.491425,-5.308746,CN(CCOC(=O)C=C)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
-36.735916,-16.493069,-3.6623545,CCCCC(C#N)c1ccccc1
3.377897,-72.84983,-4.3331923,FC(F)(F)C(Cl)(Cl)Cl
-36.505188,-44.52004,-5.000794,CC(C)CCCCCCCCCCO
-48.271458,31.153908,-5.1866016,CCOc1ccccc1NC(=O)c2cc3ccccc3cc2O
-14.17432,-93.62427,-4.8730793,[CaH2].O=[Zr]
-28.319448,-30.790411,-5.155961,CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C
-42.06765,16.967659,-5.0458784,CCCCCCOC(=O)c1ccccc1O
-35.395306,-45.059963,-5.1560946,CCCCCCC(O)CCCCCCCCCCCO
-43.74309,55.73071,-5.089686,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
-36.426865,-49.769894,-3.2602594,[K+].CCCCCCCCCCCCCCCCO[P](O)([O-])=O
-15.572934,-2.7253118,-3.0334485,CCN(CCCl)c1ccc(C=O)cc1
-2.4875069,-49.61317,-2.8700736,CCC(=O)OCCC(C)C
-6.571041,-60.665215,-3.0592785,CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O
43.169586,62.184616,-3.5425873,[OH-].[Cr+3].CCCCC(CC)COCCCN.CC(=O)\C(=N/Nc1cc(cc(c1[O-])[S]([O-])(=O)=O)[N+]([O-])=O)C(=O)[N-]c2ccccc2.[H+]
12.216949,-46.80653,-1.8219317,CCCCCC(O)C=C
13.503667,-72.78939,-2.8887982,FC(F)=C(F)C(F)(F)F
-31.842941,-64.345375,-4.8757005,CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O
14.397032,-38.008606,-3.0976098,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2
-21.802912,-25.59641,1.5823133,COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC
61.75014,54.80508,-1.3767469,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)cc1
14.901228,-69.96678,-1.7233908,CC(F)(F)Cl
4.9440823,72.00404,-2.07373,COC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O
54.558525,-47.28229,-1.4374418,FCF
-25.902454,-5.08175,-3.1720235,CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O
-49.733135,-40.690784,-4.674473,[Mg++].CCCCCCCCCc1cc2ccccc2c(c1CCCCCCCCC)[S]([O-])(=O)=O.CCCCCCCCCc3cc4ccccc4c(c3CCCCCCCCC)[S]([O-])(=O)=O
-17.725853,35.529682,-4.171446,CC(C)Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2
2.7372067,-73.798195,-3.6533406,C[Si](C)(C)C
-88.773735,37.07674,-4.524776,Clc1cc(c(Cl)cc1c2[nH]c3ccc4C(=O)c5ccccc5C(=O)c4c3n2)c6[nH]c7ccc8C(=O)c9ccccc9C(=O)c8c7n6
-22.50368,-39.087234,-3.989168,CC(CCOC(C)=O)CC(C)(C)C
-34.318707,43.288795,-4.028794,ClC(=O)c1ccc(cc1)C(Cl)=O
23.31882,-41.503555,-0.952455,CC(=C)C(=O)OCC1CCCO1
-22.152447,-61.76923,-3.1565006,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O
-37.369762,-10.701728,-2.9682045,CC(=C)C(=O)OCc1ccccc1
28.867905,-45.043148,-0.7982097,CCOC(=O)OCC
-39.831684,-11.966894,-3.005249,C/C=C/C(=O)C1=C(C)C=CCC1(C)C
-14.503323,85.29187,-3.0091457,[O-][N+](=O)c1ccc(Cl)cc1Cl
2.9486146,-56.234222,-1.9026537,CC(=C)[C@H]1CC=C(C)C(=O)C1
18.103186,-30.48437,-3.0148096,CCCCCCCC[P](O)(O)=O
-21.167997,-53.281574,-2.2130969,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C(O)CC4=O
18.646643,34.879513,-3.0061214,COc1cc(Cl)c(OC)cc1N
54.708008,-69.74069,-3.049218,[Pb]
-43.466175,-23.296003,-2.932852,CCCC(=O)OCCC(C)C
25.49223,-21.427057,-3.0802069,O[S](=O)(=O)CCCNC1CCCCC1
-36.299953,-18.944738,-3.0466585,CCCCC/C(C=O)=C/c1ccccc1
12.004744,-73.82999,-1.9401515,ClCCCBr
52.994774,-4.7821474,1.0371673,OC(O)C(Cl)(Cl)Cl
60.207123,55.853153,-0.44058552,[Na+].[Na+].COc1cc(c(C)cc1N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)[S]([O-])(=O)=O
52.356083,31.813612,-2.0051115,OC(=O)c1cc(O)cc(c1)C(O)=O
46.23729,61.679993,-2.7108383,[Na+].[Na+].[O-][S](=O)(=O)c1cc(Nc2nc(Nc3ccccc3)nc(n2)N4CCOCC4)ccc1/C=C/c5ccc(Nc6nc(Nc7ccccc7)nc(n6)N8CCOCC8)cc5[S]([O-])(=O)=O
-19.614626,-24.58683,-3.107029,CC(C)OC(=O)CCCCC(=O)OC(C)C
-11.3151245,-56.42551,-4.016534,CCCCCC1(C)CCC(C)(C)C1=O
-3.8263671,-66.111015,-3.9891176,OC1CCCCCCCCCCC1
-40.752724,-38.09207,-4.287064,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
-27.367704,-30.798323,-4.407747,CC1(C)CNCC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC2C(C)(C)CNCC2(C)C
-22.343826,-38.859833,-4.0301642,CC(CCCC(C)(C)OC(C)=O)C=C
-48.2864,-22.669392,-4.191235,CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C
-8.496076,-54.890156,-4.030447,CC1CC(CC(C)(C)C1)OC(=O)C=C
-11.62154,-55.07326,-4.01471,O=C(C1CCCCC1)c2ccccc2
-52.55962,-19.483868,-4.376705,ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl
-67.26312,23.747292,-4.003482,Clc1cccc(Cl)c1Cl
41.151558,69.46132,-4.674562,[Ca++].CC(=O)C(N=Nc1ccc(cc1[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc2ccccc2.CC(=O)C(N=Nc3ccc(cc3[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc4ccccc4
21.664537,37.6131,-4.037431,COC(=O)c1c(C)cc(O)c(C)c1O
101.638855,-10.8200865,1.077796,[Na+].[I-]
11.269113,35.430836,-3.2628696,[H+].[H+].[Cl-].[Cl-].Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2
12.862253,-53.2232,-1.9409971,CC(C)C1(O)CCC(=CC1)C
88.02129,-5.783574,-0.3038119,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2
3.5540895,81.33476,-3.0173252,COc1ccc(OC)c(c1)[N+]([O-])=O
-48.569874,-16.73468,-3.2033374,CCCCNC(=O)OCC#CI
1.1604815,91.92076,-0.87862533,[O-][N+](=O)C1=NC(=O)NN1
-23.096605,45.79007,-1.9771385,Cc1cc2NC(=O)Nc2cc1N
13.199969,-68.38532,-2.9320405,CC(C)(C)OOC(C)(C)C
-21.110193,-7.2040963,-3.0130467,CCOC(=O)\C=C\c1ccccc1
46.987465,64.10505,-2.4023933,[Na+].Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)c(c1)[S]([O-])(=O)=O
-8.431488,11.105345,-1.9472896,O=C1NSc2ccccc12
-19.109186,12.461902,-4.1933813,CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2
-17.124071,-65.92302,-4.0976124,CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C
-49.61886,-24.025564,-4.116872,CCCCC(CC)C(=O)OOC(C)(C)CC
-5.8125896,-65.9666,-4.125654,COC1(CCCCCCCCCCC1)OC
-13.5858135,41.01477,-3.2522132,S=C1NN=C(SSC2=NNC(=S)S2)S1
9.833591,-41.025295,-2.9303114,CCCCCCCC(C)=O
-0.37874922,93.2943,-3.0402853,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
-44.135937,-21.042175,-2.5192482,[Zn++].CC(C)CO[P]([S-])(=S)OCC(C)C.CC(C)CO[P]([S-])(=S)OCC(C)C
10.293647,77.79722,-2.1105897,OCCCNc1ccc(O)cc1[N+]([O-])=O
-25.265373,-36.066,-3.1871665,CCCCCC1CC(=O)C=C(C)C1C(=O)OCC
11.646651,40.289,-1.3972424,[Cl-].C[N+](C)(C)c1ccc2C=CC(=O)C(=N/Nc3ccc(N)c(c3)[N+]([O-])=O)\c2c1
-86.698074,-18.204086,-2.8191679,Cc1ccccc1C
-86.43024,-17.487478,-2.8191679,Cc1ccc(C)cc1
-3.491683,-33.17045,-1.9745177,O=C1NC(=O)C2=C1CCCC2
-37.49487,-10.90145,-3.0797644,CC(C)C(=O)OCCc1ccccc1
-11.381976,-59.671673,-3.0798638,CC(=O)/C=C/C1=C(C)CCCC1(C)C
-30.47159,-43.644215,-4.0452876,CCCCCCCCCCN(C)C
-22.303463,-27.19132,-4.2747784,CCOC(=O)CCS[P](=S)(OC(C)C)OC(C)C
-32.65895,-68.49809,-4.090188,O=CCC\C=C1/CC2CC1C3CCCC23
-53.555725,-50.40452,-3.9901602,CCCCCCC(C)(C)S
-25.152922,-39.118176,-4.0559607,CC(CCOC=O)CCC=C(C)C
-43.4852,14.199579,-4.365623,CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl
-49.733013,-40.689304,-4.788424,[Zn++].CCCCCCCCCc1cc2ccccc2c(c1CCCCCCCCC)[S]([O-])(=O)=O.CCCCCCCCCc3cc4ccccc4c(c3CCCCCCCCC)[S]([O-])(=O)=O
-34.182426,-40.688488,-4.0270844,CCCCCCCCC(C)C=O
36.62647,-5.382665,-4.154196,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC
-5.001166,-16.247898,-4.3744,CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.ClCC4CO4
-15.632477,-91.902145,-4.0799656,[Zn++].[O-][Se]([O-])=O
38.689064,-79.024635,-1.0022923,CN1COCN=C1N[N+]([O-])=O
33.854607,34.11231,-1.2298486,OCC1OC(C(O)C1O)n2cnc3C(=O)N=CNc23
6.1685658,-9.311222,-1.9355009,Cc1ccc(C)c(O)c1C
-86.814445,-16.660763,-2.832869,Cc1cccc(C)c1
8.677047,-33.64089,-2.1115377,CCCCCCCC(=O)NCC(O)=O
-19.413788,-62.681305,-3.8745968,CC(=O)OC1C(C)(C)C2CCC1(C)C2
-16.491781,-93.04581,-3.6026676,O=[Si]=O
-35.372993,-32.038445,-3.2854335,OC(=O)[C@@H](NC(=O)OCc1ccccc1)C2CCCCC2
-12.392645,-58.383488,-3.1641479,CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1
3.8763244,-22.547543,-3.0091329,CCCCCC#CC(=O)OC
34.410625,-79.0278,-0.081304096,[Mn++].[O-]P=O.[O-]P=O
-13.553473,88.60774,-3.00336,Cc1cccc(c1C)[N+]([O-])=O
-48.032654,17.019812,-3.1547687,Oc1ccccc1C(=O)Oc2ccccc2
-23.88296,-39.428997,-4.0959387,CC(CCOC(C)=O)CCC=C(C)C
-56.185642,-49.430916,-4.1979375,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C
-41.91549,-9.769573,-4.188748,O=C(Cc1ccccc1)OCCc2ccccc2
-53.296345,-22.488901,-4.4927855,CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
-2.0732725,20.082,-2.4514194,C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O
63.229332,-5.443815,-3.2000008,CCCCCCCC(O)=O.OCC(O)CO
-54.214043,16.46259,-2.9887953,CC(C)c1ccc(cc1)C#N
-49.46734,-14.543756,-3.2211356,C=CCOC(=O)c1ccccc1C(=O)OCC=C
-49.10108,14.936813,-2.1575165,NC(Nc1ccccc1)=Nc2ccccc2
12.455477,-70.959114,-1.7878458,CC(C)(C)S
12.607382,-48.484676,-1.9916599,CC1CC(O)CC(C)(C)C1
14.209638,-7.697469,-1.9220737,CN(C)c1ccccc1
1.496588,80.99596,-3.1793125,COc1cc(c(OC)cc1Cl)[N+]([O-])=O
101.01011,-10.306416,0.93522274,[K+].[I-]
-46.79321,-4.80225,-1.6427863,[H+].[H+].[Cl-].[Cl-].CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1
-3.2479267,-8.963219,-1.9688183,O=C/C=C/c1ccccc1
-25.992897,-45.882404,-3.403685,CN(CCO)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
-10.820797,-63.470165,-3.0741522,CC12CCCC(C)(CC1)C2=NO
29.542383,17.164946,-1.0333232,CC(=O)Nc1ccc(O)cc1
21.535273,-17.815168,-2.0840678,[Fe++].[O-]C(=O)\C=C/C([O-])=O
-10.302748,-55.054607,-3.1378558,C/C=C/C(=O)C1C(=CCCC1(C)C)C
6.624972,83.33759,-3.0361526,Cc1cc(ccc1N)[N+]([O-])=O
-30.394583,-43.34763,-3.013012,CCCCCCCCCO
-48.264397,-22.467909,-3.2626917,CCCOC(=O)C1CCCCC1C(=O)OCCC
17.170984,58.1347,-4.3324995,Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)cc3
20.335419,-58.43299,-4.2616954,O=C1CCCCCCCCCCCC(=O)OCCO1
-45.05461,34.048477,-4.239393,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2
-1.2551688,-75.30306,-3.9729302,CC(C)=CC\C=C(/C)C=C
-48.955803,-23.631617,-4.210096,CC(CC(=O)OOC(C)(C)C)CC(C)(C)C
14.6534,49.346542,-4.225337,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1
-50.94512,-16.002384,-4.3430777,CCCCOC(=O)CSCSCC(=O)OCCCC
-10.652452,-61.992577,-4.200866,COC(=O)C1CC2(CCC1(C)C=C2)C(C)C
-10.133329,-78.18251,-3.8459349,CC1CCCCC1
-2.9371347,-9.168658,-1.0393798,CC(C)(OO)c1ccccc1
-27.996323,-27.409338,-1.2604847,O=C(OCC1CCC2OC2C1)C3CCC4OC4C3
55.84752,-10.265711,0.18526036,COC(=O)OC
-9.260653,-55.364353,-3.0885649,CC(=C)C(=O)OC1CCCCC1
-37.426235,-10.874943,-3.1174443,CCC(=O)OCCc1ccccc1
-38.37978,-10.750748,-3.1174443,CCCC(=O)OCc1ccccc1
56.0435,32.46268,-1.2318565,CC(=O)Nc1ccc(N)c(c1)[S](O)(=O)=O
71.60855,11.059784,0.07528272,NO[S](O)(=O)=O
2.7445784,-22.562551,-3.0698307,CC/C=C/CCOC(=O)OC
-9.021121,-77.6543,-2.847721,C1CC2CC1C=C2
-13.658265,88.23741,-3.0555997,Cc1ccc(c(C)c1)[N+]([O-])=O
-21.59323,47.005474,-3.228898,OC(=O)CSc1sc2ccccc2n1
-32.76092,-17.199293,-3.1588328,CC(C)(C)c1ccc(CCC=O)cc1
-1.243385,88.65163,-2.2076497,OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
-22.330816,-25.059574,-1.5399557,CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)C=O
71.86316,3.254005,-0.8457609,NNC(N)=S
-22.987951,-33.693058,-3.119597,CCCCC(CC)C1OCCO1
-19.502144,-32.26466,-4.1004353,CCC(C)(C)OOC(C)(C)CC
-12.814132,-57.97898,-4.1874557,CCC(=O)/C=C/C1=C(C)CCCC1(C)C
-50.432716,-23.662676,-4.3331394,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C
-10.71541,-55.98581,-4.1734843,CCC(=O)OC1CCC(CC1)C(C)C
-38.84089,-40.95486,-4.246128,CCCCCCCC[Si](OC)(OC)OC
0.47673428,-61.212044,-4.3048553,CCC1(C)OOC(C)(CC)OOC(C)(CC)OO1
-11.453868,-34.140903,-4.4379625,O[C@]12COC(O[C@@H]1[C@H]3OC(OC[C@H]3O2)c4ccccc4)c5ccccc5
-31.572132,19.43162,-3.2553453,CCOC(=O)C1=NN(C(=O)C1)c2ccccc2
10.10599,-41.409634,-1.9972522,C=CCCCCCC=O
-8.19878,-9.57597,-3.2230399,OC(=O)C(c1ccccc1)c2ccccc2
27.159195,-44.16071,-0.98829114,CC(C)OC(Cl)=O
78.96101,16.616646,-0.10749217,[Na+].Oc1ccccc1C([O-])=O
-3.705444,-6.897812,-2.1135955,CC(=O)OC(=C)c1ccccc1
31.625433,-51.004894,-2.1798873,CCOC(=O)CC1(C)OCC(C)O1
-88.9724,-1.9361557,-3.0721598,Clc1cccc(Cl)c1
14.178244,-5.128609,-1.042878,Cc1ccccc1CCO
31.980892,19.700352,-1.0705676,Oc1ccc(Cl)c(O)c1
-7.1632314,-61.118465,-2.096125,CC1(C)C2CC(O)C(=C)C1C2
10.719367,-48.10209,-2.0680943,CC(C)C1CCC(O)CC1
-14.792314,84.96042,-3.2005181,[O-][N+](=O)c1ccc(Cl)c(Cl)c1
58.721786,56.471363,-0.6605428,[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2ccc(cc2)[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O
51.994057,16.948963,0.6609214,N.[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
63.29979,53.897774,-0.52432364,[Na+].[Na+].Nc1ccc(cc1[S]([O-])(=O)=O)N=Nc2ccc(cc2)[S]([O-])(=O)=O
-48.34038,-17.454412,-2.5527472,C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C
13.855764,34.873898,-2.3069322,CC(=O)Nc1ccc(cc1)[S](=O)(=O)CCO
49.735302,-29.057714,-1.3364264,C#C
-28.111515,-7.648287,-2.0485,CCC(=O)c1ccccc1
-27.869085,-14.501912,-3.1309552,CC(C)(C)c1ccc(C=O)cc1
27.95425,55.775486,-3.2696161,Nc1ccc2cc(ccc2c1)[S](O)(=O)=O
10.99222,-42.068043,-4.3219056,CCC(=O)CCC1C(=CCCC1(C)C)C.OCC#C
30.996296,-82.18407,-4.1466937,CCCCC(CC)CO[N+]([O-])=O
2.5651648,-59.279015,-4.1342945,CCOC1CC(C)CC(C)(C)C1
-47.22703,-26.247879,-4.1706553,CC(C)CCCCCOC(=O)C=C
-59.27252,1.1911365,-4.3237944,O=C1N(SC2CCCCC2)C(=O)c3ccccc13
-64.41035,9.357046,-4.8187037,Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](=O)(=O)NC4CCCCC4)c5C(=O)c6ccccc6C(=O)c25)[S](=O)(=O)NC7CCCCC7
-36.42494,28.21681,-4.2579026,Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C
-17.267633,-93.03727,-4.0806236,S=[Cd]
-34.206924,15.376289,-4.472809,CCO[P](=O)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)OCC
53.615032,-68.92239,-4.571671,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Mo].[Mo]
-0.41285107,-54.236725,-3.5342882,[Zn++].CC(C)(C)CC(C)(C)CC([O-])=O.CC(C)(C)CC(C)(C)CC([O-])=O
-22.898163,-39.42223,-3.104157,CC(CCC=C(C)C)CC#N
7.224355,81.8625,-2.185524,CC(=O)Oc1ccccc1[N+]([O-])=O
-25.847479,27.91073,-2.4057572,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N
-56.406578,40.513874,-3.151505,S=C1Nc2ccccc2S1
-15.862281,-0.34481642,-1.1448233,O=C1CCN(N1)c2ccccc2
-87.58542,-12.152211,-3.081327,Cc1ccccc1CCl
-87.04876,-14.47831,-3.0080824,CC(=C)c1ccccc1
1.1346446,0.94802904,-2.153178,COc1cc(CC=C)ccc1O
15.533163,-27.62985,-3.529803,[K].CCCCCCCCCCCCCCCCCC.O[P](O)(O)=O
85.85719,4.843603,-3.0044672,[K+].O[Si]([O-])=O
91.70145,-7.492015,-3.2659206,O.O.O.O.O.[Na+].[Na+].[O-][Si]([O-])=O
-88.70386,-17.006102,-2.0003579,Fc1cccc(F)c1
36.35391,-78.67084,-2.1796827,[Cd++].[O-]C([O-])=O
-43.25062,-23.678381,-3.1741874,CC\C=C/CCOC(=O)C(C)C
43.31726,65.4527,-2.8206093,Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](O)(=O)=O)c4C(=O)c5ccccc5C(=O)c24)[S](O)(=O)=O.NCCCCCCN
-16.059347,-63.665794,-3.2653422,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C
-49.39993,0.7122765,-3.4517906,CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2
61.282867,-38.048603,0.036242213,CC(C)NC(C)C
7.8543706,37.13925,-2.7224388,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@H](O)[C@H](O)[C@H]1O
55.282253,19.038914,-2.2740088,[Sn++].[O-]C(=O)C([O-])=O
35.13061,-74.64396,-2.884502,[Mg++].[O-]C([O-])=O
-50.106697,-14.572872,-4.38389,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
-48.339897,-17.39691,-4.619924,CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C
-11.888787,-62.635303,-4.2816944,CCC(CC)CC1(CCCCC1)C(O)=O
-50.457508,-15.772569,-4.3135514,CCCCOC(=O)\C=C\C(=O)OCCCC
-3.7108824,-45.400074,-2.2613132,CC(=C)C(=O)OCCOC(=O)C(C)=C
100.6547,-10.904236,-1.7960023,[Cl-].C[NH3+]
-86.3711,-12.626297,-3.5162377,Cc1cccc(C)c1C.C2Cc3ccccc3C2.C4C=Cc5ccccc45
-36.69784,12.971799,-3.3249812,Oc1ccc(cc1)C(=O)OCc2ccccc2
-4.7473125,-7.775105,-2.0829704,N#C/C=C/c1ccccc1
57.259182,34.726124,-1.4238808,Nc1cccc(c1)[S](=O)(=O)CCO[S](O)(=O)=O
-9.416282,-59.86332,-3.258678,CC(=O)/C=C/C1C(=CCCC1(C)C)C
61.96866,-29.946947,0.15149419,CCOC=O
57.456436,31.234797,-1.3156745,Nc1cc(ccc1C(O)=O)[S](O)(=O)=O
37.22131,15.489048,-1.1161078,NCCc1ccc(O)cc1
43.733757,62.409542,-2.711686,[Na+].CN(C1CCCCC1)[S](=O)(=O)c2ccccc2NNC3=C4C(=O)C=C(C=C4C=CC3=N)[S]([O-])(=O)=O
-37.981,-8.54619,-3.3224225,CCCCOCCOC(=O)c1ccccc1
4.9690247,80.59364,-3.2045128,COc1cc(ccc1N)[N+]([O-])=O
-17.495232,-93.42532,-2.9676237,S=[Zn]
56.52017,5.6107903,-1.4690726,OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O
8.300843,-6.4111576,-0.1536097,Oc1cc(F)c(F)c(F)c1
19.587683,-34.674618,-1.0522194,CCCCCC(O)=O
-50.733112,-15.926728,-3.545271,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC
-8.04775,-59.703533,-3.2503986,CC1C=C(C)CCC1COC(C)=O
-31.327965,-31.939232,-3.2864785,CCCCC(CC)COC(=O)CC#N
31.02297,-23.577898,-3.9794502,[Pb++].[O-][S]([O-])(=O)=O.O=[Pb].O=[Pb].O=[Pb]
-7.237667,-3.812511,-1.5390165,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O
-28.46521,-17.589466,-2.2929335,Nc1ccc(Cc2ccc(N)cc2)cc1
-27.24535,18.250053,-3.3327622,CCOc1ccc2NC(C)(C)C=C(C)c2c1
